ID,Date,Link,Charge,Start count,Quantity,Service,Status,Remains
27366940,2025-10-0322:25:22,https://youtu.be/ERJ_diPCMYQ,0.0087,2,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27361969,2025-10-0315:03:08,https://youtu.be/y-Ug14B60SA,0.02175,362,50,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27361958,2025-10-0315:02:23,https://youtu.be/ju09NompQyA,0.02175,362,50,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27361800,2025-10-0314:48:21,https://youtu.be/ju09NompQyA,0.1305,0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27361153,2025-10-0313:45:35,https://youtu.be/XKkXUizmoIw,0.1305,0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27360515,2025-10-0312:03:16,https://youtu.be/_axzfAmVOSY,0.1305,0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27360416,2025-10-0311:52:50,https://youtu.be/r3AujfBS8wU,0.144855,0,333,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27360365,2025-10-0311:45:08,https://youtu.be/Xe2uqpsT08E,0.1305,0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27360327,2025-10-0311:38:15,https://youtu.be/RAIxB4w_kQw,0.087,0,200,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27360249,2025-10-0311:29:49,https://youtu.be/jkf0AifqpPY,0.087,0,200,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27360192,2025-10-0311:24:03,https://youtu.be/Oe5FnioU4Dk,0.087,0,200,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27359917,2025-10-0310:59:07,https://youtu.be/Vf4gkBxq_0w,0.144855,0,333,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27359850,2025-10-0310:51:17,https://youtu.be/zXybz9LPauE,0.15225,0,350,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27359765,2025-10-0310:35:27,https://youtu.be/y-Ug14B60SA,0.1305,0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27349673,2025-10-0215:12:52,https://youtu.be/RqxdL_j3Aig,0.0174,0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27349630,2025-10-0215:09:06,https://youtu.be/28ZVwDaDqmE,0.0174,0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27338502,2025-10-0117:28:12,https://youtu.be/rWKoU6YHADk,0.0174,0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27338416,2025-10-0117:23:25,https://youtu.be/zgo8n4AoDnA,0.0174,0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27338397,2025-10-0117:21:02,https://youtu.be/-x0gG9zQfuc,0.0174,0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27338363,2025-10-0117:18:18,https://youtu.be/ODf5h33-ZkY,0.0174,0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27338094,2025-10-0116:58:57,https://youtu.be/HE1MFJ_mfik,0.0435,0,100,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27338050,2025-10-0116:54:06,https://youtu.be/vtaLUfJ4ttM,0.0435,0,100,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27337931,2025-10-0116:39:49,https://youtu.be/jtfgbJfqGlY,0.0174,0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27337904,2025-10-0116:36:59,https://youtu.be/IlCoTjODq00,0.0174,0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27337388,2025-10-0115:52:50,https://youtu.be/BLcwc6zkAZ8,0.11745,0,270,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27323621,2025-09-3016:03:53,https://youtu.be/etth45BCnbo,0.087,0,200,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27323499,2025-09-3015:58:27,https://youtu.be/kbndNRQN1Q0,0.087,0,200,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27323360,2025-09-3015:52:27,https://youtu.be/lycbhhHZASU,0.11745,0,270,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27323187,2025-09-3015:46:17,https://youtu.be/ay8s2heWzF4,0.11745,0,270,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27323015,2025-09-3015:40:04,https://youtu.be/SGIyQ5WPRK8,0.11745,0,270,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27322810,2025-09-3015:35:07,https://youtu.be/MFSieKW8CQw,0.10875,0,250,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27321843,2025-09-3015:06:59,https://youtu.be/3zjkNEdlyHk,0.10875,0,250,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27321754,2025-09-3015:01:44,https://youtu.be/gA4eGvPe-S8,0.11745,0,270,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27321695,2025-09-3014:56:22,https://youtu.be/HofkqEAeUWs,0.11745,0,270,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27321549,2025-09-3014:39:06,https://youtu.be/f48cyHpt3xY,0.1305,0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27304789,2025-09-2916:39:02,https://youtu.be/0IO8mP0DNNY,0.0435,0,100,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27304747,2025-09-2916:34:52,https://youtu.be/fDyVzZlDQwQ,0.0174,0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27304725,2025-09-2916:31:51,https://youtu.be/Dwu8SL0iOok,0.0174,0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27304664,2025-09-2916:25:29,https://youtu.be/CS3IKL2wOp4,0.0435,0,100,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27304191,2025-09-2915:45:00,https://youtu.be/PhAtMy2VkYM,0.0174,0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27304003,2025-09-2915:12:22,https://youtu.be/qxbf8phDj1s,0.087,0,200,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27303954,2025-09-2915:06:03,https://youtu.be/fvd9MUiw9ME,0.087,0,200,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27303882,2025-09-2914:56:59,https://youtu.be/UCBfgXlI4iU,0.1305,0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27303777,2025-09-2914:47:59,https://youtu.be/OLpTMwQgnMA,0.1305,0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27303550,2025-09-2914:34:43,https://youtu.be/b7QoxaucXbo,0.1305,0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27303513,2025-09-2914:28:30,https://youtu.be/PW0nLwAgjvY,0.1305,0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27303381,2025-09-2914:15:10,https://youtu.be/KgSdi8kPinQ,0.1305,0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27303309,2025-09-2914:04:18,https://youtu.be/EOhYa9Obcfo,0.174,0,400,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27261060,2025-09-2615:30:29,https://youtu.be/LeT9cTyPdeA,0.0435,415,100,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27260407,2025-09-2614:41:15,https://youtu.be/LeT9cTyPdeA,0.174,0,400,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27260071,2025-09-2614:25:47,https://youtu.be/xWPY-vfRrOg,0.174,0,400,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27250497,2025-09-2522:00:48,https://youtu.be/ysvkRI7F1-k,0.0348,396,80,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27247184,2025-09-2517:24:11,https://youtu.be/e-FOUlJY3l8,0.19575,0,450,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27247054,2025-09-2517:12:11,https://youtu.be/ysvkRI7F1-k,0.15225,0,350,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27246985,2025-09-2517:06:10,https://youtu.be/0itQ-9W-Fd0,0.15225,0,350,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27246473,2025-09-2516:53:52,https://youtu.be/72lnwG3y7tw,0.174,0,400,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27246394,2025-09-2516:47:55,https://youtu.be/W58iZF0wXaw,0.15225,0,350,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27246328,2025-09-2516:42:16,https://youtu.be/BvfGABrISX8,0.1305,0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27246073,2025-09-2516:19:18,https://youtu.be/ZxRhTT-bPZs,0.03045,0,70,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27246055,2025-09-2516:16:28,https://youtu.be/KTmi6tLT2_Y,0.0174,0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27246030,2025-09-2516:13:58,https://youtu.be/lPELVJKajGE,0.0174,0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27245994,2025-09-2516:08:03,https://youtu.be/7PAHtm2Ls4I,0.15225,0,350,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27245524,2025-09-2515:26:17,https://youtu.be/wPjvvxjxzRM,0.03045,0,70,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27245444,2025-09-2515:19:27,https://youtu.be/lfNoIwprylY,0.0174,0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27244439,2025-09-2514:35:04,https://youtu.be/jKDC18fgsIY,0.15225,0,350,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27232481,2025-09-2417:25:13,https://youtu.be/RLNlMZiuC5k,0.0156,0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27232348,2025-09-2417:14:59,https://youtu.be/HEd11uJVVEc,0.117,0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
